stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,stop_short_name,,,
100547,Quimper at Crescent (SB),48.40891,-123.323386,100547,0,,Quimper at Crescent (SB),,,
100548,Finlayson at Cedar Hill (WB),48.44843309,-123.3444911,100548,0,,Finlayson at Cedar Hill (WB),,,
100549,Shelbourne at Pearl (NB),48.442233,-123.333326,100549,0,,Shelbourne at Pearl (NB),,,
100550,Foul Bay at Meadow (SB),48.429946,-123.322617,100550,0,,Foul Bay at Meadow (SB),,,
100551,Douglas at Saanich (SB),48.453211,-123.375885,100551,0,,Douglas at Saanich (SB),,,
100552,McNeill at Falkland (WB),48.420323,-123.320475,100552,0,,McNeill at Falkland (WB),,,
100553,Maplewood at Tolmie (NB),48.450558,-123.350484,100553,0,,Maplewood at Tolmie (NB),,,
100554,Douglas at Saanich (NB),48.453272,-123.375516,100554,0,,Douglas at Saanich (NB),,,
100556,Foul Bay at Goldsmith (NB),48.430775,-123.322373,100556,0,,Foul Bay at Goldsmith (NB),,,
100557,Cedar Hill at North Dairy (SB),48.448884,-123.343724,100557,0,,Cedar Hill at North Dairy (SB),,,
100558,McNeill at Falkland (EB),48.420167,-123.31943,100558,0,,McNeill at Falkland (EB),,,
100559,Foul Bay at Cadboro Bay (SB),48.431758,-123.322534,100559,0,,Foul Bay at Cadboro Bay (SB),,,
100561,Fort at Foul Bay (WB),48.432147,-123.322911,100561,0,,Fort at Foul Bay (WB),,,
100562,Gorge Rd W at Albina (EB),48.447656,-123.399198,100562,0,,Gorge at Albina (EB),,,
100563,Cedar Hill at North Dairy (NB),48.448678,-123.343629,100563,0,,Cedar Hill at North Dairy (NB),,,
100564,Saanich at Oak (NB),48.453497,-123.37461,100564,0,,Saanich at Oak (NB),,,
100565,Richmond at Newton (NB),48.439124,-123.327957,100565,0,,Richmond at Newton (NB),,,
100566,Hillside at Shakespeare (EB),48.444811,-123.335192,100566,0,,Hillside at Shakespeare (EB),,,
100567,Colville at Intervale (EB),48.437947,-123.413483,100567,0,,Colville at Intervale (EB),,,
100568,Richmond at Carnarvon (SB),48.439234,-123.328126,100568,0,,Richmond at Carnarvon (SB),,,
100569,Gorge Rd W at Albina (WB),48.447797,-123.399424,100569,0,,Gorge at Albina (WB),,,
100570,Admirals at Naden (NB),48.433447,-123.417334,100570,0,,Admirals at Naden (NB),,,
100571,Saanich at Oak (SB),48.453931,-123.374574,100571,0,,Saanich at Oak (SB),,,
100572,Burnside Rd W at Millgrove (EB),48.451761,-123.389337,100572,0,,Burnside at Millgrove (EB),,,
100573,Cadboro Bay at Bee (EB),48.43224,-123.321641,100573,0,,Cadboro Bay at Bee (EB),,,
100574,Oak Bay at Elgin (WB),48.426582,-123.319604,100574,0,,Oak Bay at Elgin (WB),,,
100575,Foul Bay at Cadboro Bay (NB),48.432799,-123.322288,100575,0,,Foul Bay at Cadboro Bay (NB),,,
100576,Tillicum at Arnot (NB),48.448283,-123.399751,100576,0,,Tillicum at Arnot (NB),,,
100577,Shelbourne at Myrtle (NB),48.443979,-123.333265,100577,0,,Shelbourne at Myrtle (NB),,,
100578,Maplewood at Ocean View (SB),48.451869,-123.350887,100578,0,,Maplewood at Ocean View (SB),,,
100579,Colville at Veterans (WB),48.43794,-123.414688,100579,0,,Colville at Veterans (WB),,,
100580,Admirals at Naden (SB),48.433795,-123.417837,100580,0,,Admirals at Naden (SB),,,
100581,Tillicum at Arnot (SB),48.448037,-123.400292,100581,0,,Tillicum at Arnot (SB),,,
100582,Victoria at Windsor (NB),48.42178,-123.318399,100582,0,,Victoria at Windsor (NB),,,
100583,Victoria at McNeill (NB),48.420604,-123.318334,100583,0,,Victoria at McNeill (NB),,,
100584,North Dairy at Wetherby (WB),48.448309,-123.340075,100584,0,,North Dairy at Wetherby (WB),,,
100585,Craigflower 1110 block (EB),48.444141,-123.407405,100585,0,,Craigflower 1110 block (EB),,,
100586,Craigflower 1115 block (WB),48.44417866,-123.4072062,100586,0,,Craigflower 1115 block (WB),,,
100587,Burnside Rd W at Millgrove (WB),48.45172316,-123.3889067,100587,0,,Burnside at Millgrove (WB),,,
100588,Oak Bay at Yale (EB),48.426444,-123.318547,100588,0,,Oak Bay at Yale (EB),,,
100589,Victoria at Pentland (NB),48.419564,-123.317717,100589,0,,Victoria at Pentland (NB),,,
100590,Shelbourne at Hillside (SB),48.445094,-123.333421,100590,0,,Shelbourne at Hillside (SB),,,
100591,Victoria at Central (NB),48.417082,-123.31785,100591,0,,Victoria at Central (NB),,,
100593,Saanich at Blanshard (WB),48.45496,-123.37293,100593,0,,Saanich at Blanshard (WB),,,
100594,Esquimalt at Sturdee (EB),48.429663,-123.420813,100594,0,,Esquimalt at Sturdee (EB),,,
100595,Hillside at Shelbourne (WB),48.445455,-123.334038,100595,0,,Hillside at Shelbourne (WB),,,
100596,Richmond at Allenby (SB),48.441053,-123.327726,100596,0,,Richmond at Allenby (SB),,,
100597,Esquimalt at Foster (WB),48.429662,-123.422023,100597,0,,Esquimalt at Foster (WB),,,
100598,Tillicum at Obed (SB),48.449726,-123.398374,100598,0,,Tillicum at Obed (SB),,,
100599,Quadra 3430 block (NB),48.454332,-123.359864,100599,0,,Quadra 3430 block (NB),,,
100600,Saanich at Blanshard (EB),48.455318,-123.371536,100600,0,,Saanich at Blanshard (EB),,,
100601,Tillicum at Obed (NB),48.450278,-123.397465,100601,0,,Tillicum at Obed (NB),,,
100602,Foul Bay at Haultain (SB),48.435456,-123.322351,100602,0,,Foul Bay at Haultain (SB),,,
100603,Maplewood at Oakmount (NB),48.452972,-123.350443,100603,0,,Maplewood at Oakmount (NB),,,
100604,Obed at Tillicum (WB),48.450256,-123.398305,100604,0,,Obed at Tillicum (WB),,,
100605,Foul Bay at Haultain (NB),48.435643,-123.322152,100605,0,,Foul Bay at Haultain (NB),,,
100606,Richmond at Allenby (NB),48.441519,-123.327451,100606,0,,Richmond at Allenby (NB),,,
100608,Obed at Tillicum (EB),48.450047,-123.398218,100608,0,,Obed at Tillicum (EB),,,
100609,Blanshard at Saanich (EB),48.455561,-123.372841,100609,0,,Blanshard at Saanich (EB),,,
100610,North Dairy at Keats (WB),48.44826764,-123.3372633,100610,0,,North Dairy at Keats (WB),,,
100611,North Dairy at Keats (EB),48.448138,-123.336781,100611,0,,North Dairy at Keats (EB),,,
100612,Hillside Centre Bay 1,48.447568,-123.336479,100612,0,,Hillside Centre Bay 1,,,
100613,Colville at Flag (EB),48.4375881,-123.4168324,100613,0,,Colville at Flag (EB),,,
100614,Quadra at Cook (SB),48.455191,-123.359755,100614,0,,Quadra at Cook (SB),,,
100615,Shelbourne at Hillside (NB),48.446184,-123.33314,100615,0,,Shelbourne at Hillside (NB),,,
100616,Cadboro Bay at Epworth (EB),48.4327648,-123.3183594,100616,0,,Cadboro Bay at Epworth (EB),,,
100617,Gorge Rd W at Gorge View (WB),48.448512,-123.403212,100617,0,,Gorge at Gorge View (WB),,,
100618,Hillside at Lansdowne (EB),48.44583,-123.332631,100618,0,,Hillside at Lansdowne (EB),,,
100619,Tillicum at Maddock Ave W (SB),48.451542,-123.396338,100619,0,,Tillicum at Maddock (SB),,,
100620,Burnside Rd W at Orillia (WB),48.453159,-123.391623,100620,0,,Burnside at Orillia (WB),,,
100621,Admirals at Lockley (WB),48.437034,-123.41803,100621,0,,Admirals at Lockley (WB),,,
100622,Oak Bay at Wilmot (EB),48.426447,-123.317017,100622,0,,Oak Bay at Wilmot (EB),,,
100623,Burnside Rd W at Albina (EB),48.453144,-123.392,100623,0,,Burnside at Albina (EB),,,
100624,Admirals at Colville (EB),48.43694179,-123.4182479,100624,0,,Admirals at Colville (EB),,,
100625,Foul Bay at Kings (SB),48.437378,-123.322275,100625,0,,Foul Bay at Kings (SB),,,
100626,Foul Bay at Kings (NB),48.437559,-123.322061,100626,0,,Foul Bay at Kings (NB),,,
100627,Cedar Hill at McRae (NB),48.450962,-123.340883,100627,0,,Cedar Hill at McRae (NB),,,
100628,Tillicum at Maddock Ave W (NB),48.45222,-123.395259,100628,0,,Tillicum at Maddock (NB),,,
100629,Windsor at Hampshire (EB),48.421978,-123.315611,100629,0,,Windsor at Hampshire (EB),,,
100630,Maplewood at Camrose (SB),48.454082,-123.350676,100630,0,,Maplewood at Camrose (SB),,,
100631,Cedar Hill at McRae (SB),48.450879,-123.341221,100631,0,,Cedar Hill at McRae (SB),,,
100632,Oak Bay at Hampshire (WB),48.42656195,-123.3157141,100632,0,,Oak Bay at Hampshire (WB),,,
100633,Central at Monterey (WB),48.416651,-123.315247,100633,0,,Central at Monterey (WB),,,
100634,Craigflower at Forshaw (WB),48.44542,-123.409733,100634,0,,Craigflower at Forshaw (WB),,,
100635,Esquimalt at Grafton (EB),48.429358,-123.423434,100635,0,,Esquimalt at Grafton (EB),,,
100636,Shelbourne at North Dairy (SB),48.447195,-123.333332,100636,0,,Shelbourne at North Dairy (SB),,,
100637,North Dairy at Browning (WB),48.448242,-123.33469,100637,0,,North Dairy at Browning (WB),,,
100638,Colville at Admirals (WB),48.437545,-123.418681,100638,0,,Colville at Admirals (WB),,,
100639,Cadboro Bay at Epworth (WB),48.432544,-123.320104,100639,0,,Cadboro Bay at Epworth (WB),,,
100640,Gorge Rd W at Gorge View (EB),48.448307,-123.403107,100640,0,,Gorge at Gorge View (EB),,,
100641,Lansdowne at Aldridge (WB),48.446234,-123.331148,100641,0,,Lansdowne at Aldridge (WB),,,
100642,Vernon at Nigel (WB),48.456896,-123.372052,100642,0,,Vernon at Nigel (WB),,,
100643,Saanich at Calumet (SB),48.456791,-123.36977,100643,0,,Saanich at Calumet (SB),,,
100644,Craigflower at Forshaw (EB),48.445587,-123.410433,100644,0,,Craigflower at Forshaw (EB),,,
100645,Saanich at Darwin (NB),48.45716401,-123.3692576,100645,0,,Saanich at Darwin (NB),,,
100646,Richmond at Forrester (SB),48.444055,-123.327077,100646,0,,Richmond at Forrester (SB),,,
100647,Quadra at Tattersall Dr (SB),48.457855,-123.360019,100647,0,,Quadra at Tattersall Dr (SB),,,
100648,Tillicum at Burnside Rd W (SB),48.453339,-123.394363,100648,0,,Tillicum at Burnside (SB),,,
100649,Obed at Bodega (EB),48.451289,-123.400606,100649,0,,Obed at Bodega (EB),,,
100650,Blanshard at Ravine (EB),48.457007,-123.376007,100650,0,,Blanshard at Ravine (EB),,,
100651,Canteen at Esquimalt (SB),48.428899,-123.424607,100651,0,,Canteen at Esquimalt (SB),,,
100652,Richmond at Cochrane (NB),48.444245,-123.326841,100652,0,,Richmond at Cochrane (NB),,,
100653,Lansdowne at Service (EB),48.446068,-123.327835,100653,0,,Lansdowne at Service (EB),,,
100654,Windsor at Monterey (EB),48.421962,-123.313883,100654,0,,Windsor at Monterey (EB),,,
100655,Quadra at Tattersall Dr (NB),48.457883,-123.359808,100655,0,,Quadra at Tattersall Dr (NB),,,
100656,Shelbourne at North Dairy (NB),48.448423,-123.3331,100656,0,,Shelbourne at North Dairy (NB),,,
100657,Oak Bay at Monterey (EB),48.426408,-123.314579,100657,0,,Oak Bay at Monterey (EB),,,
100658,Gorge Rd W at Inez (EB),48.449134,-123.406171,100658,0,,Gorge at Inez (EB),,,
100659,Foul Bay at Townley (SB),48.44005,-123.322152,100659,0,,Foul Bay at Townley (SB),,,
100661,Maplewood at Derby (NB),48.455641,-123.35081,100661,0,,Maplewood at Derby (NB),,,
100662,Burnside Rd W at Tillicum (SB),48.454609,-123.393565,100662,0,,Burnside at Tillicum (SB),,,
100663,Gorge Rd W at Inez (WB),48.449234,-123.406384,100663,0,,Gorge at Inez (WB),,,
100664,Cadboro Bay at Eastdowne (WB),48.433567,-123.317083,100664,0,,Cadboro Bay at Eastdowne (WB),,,
100665,Foul Bay at Townley (NB),48.44052,-123.321917,100665,0,,Foul Bay at Townley (NB),,,
100666,Saanich at Leslie (NB),48.45812135,-123.3687792,100666,0,,Saanich at Leslie (NB),,,
100668,Obed at Bodega (WB),48.451949,-123.401608,100668,0,,Obed at Bodega (WB),,,
100669,Monterey at Woodlawn (NB),48.428499,-123.313913,100669,0,,Monterey at Woodlawn (NB),,,
100670,Burnside Rd W at Tillicum (NB),48.455158,-123.393512,100670,0,,Burnside at Tillicum (NB),,,
100671,Tillicum Mall Bay 1,48.454288,-123.396381,100671,0,,Tillicum Mall Bay 1,,,
100673,Cadboro Bay at Eastdowne (EB),48.433456,-123.315898,100673,0,,Cadboro Bay at Eastdowne (EB),,,
100674,Monterey at Woodlawn (SB),48.42848423,-123.3141139,100674,0,,Monterey at Woodlawn (SB),,,
100675,Saanich at Swan (SB),48.458572,-123.368851,100675,0,,Saanich at Swan (SB),,,
100676,Cedar Hill at Oakcrest (NB),48.45297,-123.340115,100676,0,,Cedar Hill at Oakcrest (NB),,,
100677,Cedar Hill at Oakcrest (SB),48.453145,-123.340237,100677,0,,Cedar Hill at Oakcrest (SB),,,
100678,Richmond at Watson (SB),48.44553718,-123.3267526,100678,0,,Richmond at Watson (SB),,,
100679,Vernon at Ravine (WB),48.458942,-123.376479,100679,0,,Vernon at Ravine (WB),,,
100680,Lansdowne at Frechette (WB),48.446208,-123.327561,100680,0,,Lansdowne at Frechette (WB),,,
100681,Foul Bay at Neil (SB),48.441704,-123.322068,100681,0,,Foul Bay at Neil (SB),,,
100682,Maplewood at Astoria (SB),48.456597,-123.350971,100682,0,,Maplewood at Astoria (SB),,,
100683,Craigflower at Garthland (WB),48.446593,-123.41219,100683,0,,Craigflower at Garthland (WB),,,
100684,Carey at Harriet (NB),48.4583299,-123.3792462,100684,0,,Carey at Harriet (NB),,,
100685,Shelbourne at McRae (SB),48.450074,-123.333248,100685,0,,Shelbourne at McRae (SB),,,
100686,Oak Bay at Oliver (EB),48.426359,-123.312304,100686,0,,Oak Bay at Oliver (EB),,,
100687,Craigflower at Garthland (EB),48.446526,-123.412361,100687,0,,Craigflower at Garthland (EB),,,
100688,Maplewood at Pike (NB),48.45706,-123.350842,100688,0,,Maplewood at Pike (NB),,,
100689,Foul Bay at Neil (NB),48.442216,-123.321811,100689,0,,Foul Bay at Neil (NB),,,
100690,Windsor at St Patrick (EB),48.421942,-123.311373,100690,0,,Windsor at St Patrick (EB),,,
100691,Admirals at Coles (EB),48.438089,-123.422265,100691,0,,Admirals at Coles (EB),,,
100692,Admirals at Coles (WB),48.438213,-123.422226,100692,0,,Admirals at Coles (WB),,,
100693,Esquimalt at Lyall (EB),48.428414,-123.428096,100693,0,,Esquimalt at Lyall (EB),,,
100694,Central at St Patrick (WB),48.416657,-123.311557,100694,0,,Central at St Patrick (WB),,,
100695,Gorge Rd W at Dysart (EB),48.450159,-123.409108,100695,0,,Gorge at Dysart (EB),,,
100696,Vernon at Carey (EB),48.458864,-123.37945,100696,0,,Vernon at Carey (EB),,,
100697,Shelbourne at McRae (NB),48.450878,-123.333042,100697,0,,Shelbourne at McRae (NB),,,
100698,Lyall at Moresby (WB),48.427636,-123.428139,100698,0,,Lyall at Moresby (WB),,,
100699,Gorge Rd W at Heath (WB),48.450172,-123.408724,100699,0,,Gorge at Heath (WB),,,
100700,Obed 500 block (EB),48.45283,-123.403681,100700,0,,Obed 500 block (EB),,,
100701,Oak Bay at York (WB),48.426469,-123.311393,100701,0,,Oak Bay at York (WB),,,
100702,Foul Bay at Forrester (SB),48.443333,-123.321958,100702,0,,Foul Bay at Forrester (SB),,,
100703,Parklands at Cunningham (EB),48.441529,-123.420339,100703,0,,Parklands at Cunningham (EB),,,
100704,Obed 500 block (WB),48.452832,-123.403358,100704,0,,Obed 500 block (WB),,,
100706,Kingsmill at Alexander (WB),48.442654,-123.419699,100706,0,,Kingsmill at Alexander (WB),,,
100707,Cedar Hill at Derby (SB),48.454681,-123.33982,100707,0,,Cedar Hill at Derby (SB),,,
100708,St Ann at Cranmore (SB),48.431048,-123.312177,100708,0,,St Ann at Cranmore (SB),,,
100709,Trans-Canada at Tillicum (WB),48.45802062,-123.3894924,100709,0,,Trans-Canada at Tillicum (WB),,,
100710,Trans-Canada at Tillicum (EB),48.457891,-123.389889,100710,0,,Trans-Canada at Tillicum (EB),,,
100711,Cedar Hill at Derby (NB),48.455038,-123.339516,100711,0,,Cedar Hill at Derby (NB),,,
100712,Richmond at Argyle (NB),48.447408,-123.326124,100712,0,,Richmond at Argyle (NB),,,
100713,Quadra at Rock (SB),48.459953,-123.36054,100713,0,,Quadra at Rock (SB),,,
100714,Newport at St David (EB),48.425944,-123.309949,100714,0,,Newport at St David (EB),,,
100715,Windsor at Transit (EB),48.421927,-123.309413,100715,0,,Windsor at Transit (EB),,,
100716,Burnside Rd W 350 block (NB),48.456893,-123.394587,100716,0,,Burnside 350 block (NB),,,
100717,Foul Bay at Cochrane (NB),48.444576,-123.321746,100717,0,,Foul Bay at Cochrane (NB),,,
100718,Cadboro Bay at Dalhousie (SB),48.43453,-123.313154,100718,0,,Cadboro Bay at Dalhousie (SB),,,
100719,Richmond at Argyle (SB),48.447214,-123.326379,100719,0,,Richmond at Argyle (SB),,,
100720,St Ann at Cranmore (NB),48.431518,-123.311668,100720,0,,St Ann at Cranmore (NB),,,
100721,Central at Transit (WB),48.41663,-123.309221,100721,0,,Central at Transit (WB),,,
100722,Saanich at Pendene (SB),48.460714,-123.369084,100722,0,,Saanich at Pendene (SB),,,
100723,Kingsmill at Parklands (SB),48.441733,-123.42209,100723,0,,Kingsmill at Parklands (SB),,,
100724,Saanich at Pendene (NB),48.461061,-123.369003,100724,0,,Saanich at Pendene (NB),,,
100725,Foul Bay at Watson (SB),48.445455,-123.321877,100725,0,,Foul Bay at Watson (SB),,,
100726,Carey at Huxley (SB),48.459629,-123.381194,100726,0,,Carey at Huxley (SB),,,
100727,Shelbourne at Knight (SB),48.452925,-123.333192,100727,0,,Shelbourne at Knight (SB),,,
100728,Parklands at McAdam (EB),48.440542,-123.42354,100728,0,,Parklands at McAdam (EB),,,
100729,Carey at Huxley (NB),48.460253,-123.381739,100729,0,,Carey at Huxley (NB),,,
100731,Shelbourne at Knight (NB),48.453087,-123.333002,100731,0,,Shelbourne at Knight (NB),,,
100732,Blenkinsop at Tattersall (SB),48.459089,-123.350999,100732,0,,Blenkinsop at Tattersall (SB),,,
100733,Admirals at Parklands (SB),48.439326,-123.424685,100733,0,,Admirals at Parklands (SB),,,
100734,Newport at Beresford (NB),48.425423,-123.308856,100734,0,,Newport at Beresford (NB),,,
100735,Obed at Dysart (WB),48.453984,-123.405591,100735,0,,Obed at Dysart (WB),,,
100736,Blenkinsop at Tattersall (NB),48.459216,-123.350806,100736,0,,Blenkinsop at Tattersall (NB),,,
100737,Cadboro Bay at Woodhouse (NB),48.43587,-123.312879,100737,0,,Cadboro Bay at Woodhouse (NB),,,
100738,Gorge Rd W at Austin (EB),48.45053,-123.411877,100738,0,,Gorge at Austin (EB),,,
100739,Cadboro Bay at Woodhouse (SB),48.436614,-123.31303,100739,0,,Cadboro Bay at Woodhouse (SB),,,
100740,Gorge Rd W at Austin (WB),48.450554,-123.412237,100740,0,,Gorge at Austin (WB),,,
100741,Uvic Exchange Bay M,48.46593107,-123.3084281,100741,0,800001,Uvic Exchange Bay M,,,
100742,Newport at Transit (SB),48.424614,-123.308033,100742,0,,Newport at Transit (SB),,,
100743,Burnside Rd W at Trans-Canada (SB),48.458208,-123.394938,100743,0,,Burnside at Trans-Canada (SB),,,
100744,Cowper at Dysart (EB),48.453575,-123.406692,100744,0,,Cowper at Dysart (EB),,,
100745,St Ann at Bowker (NB),48.432981,-123.310715,100745,0,,St Ann at Bowker (NB),,,
100746,Quadra at Rock (NB),48.46046,-123.360461,100746,0,,Quadra at Rock (NB),,,
100747,Cadboro Bay at Kinross (NB),48.437264,-123.312785,100747,0,,Cadboro Bay at Kinross (NB),,,
100748,Bowker at Lulie (WB),48.43307,-123.310118,100748,0,,Bowker at Lulie (WB),,,
100749,Carey at Seaton (SB),48.461218,-123.383251,100749,0,,Carey at Seaton (SB),,,
100750,Richmond at Ernest (SB),48.45000154,-123.325621,100750,0,,Richmond at Ernest (SB),,,
100751,Richmond at Ernest (NB),48.449796,-123.325352,100751,0,,Richmond at Ernest (NB),,,
100752,Foul Bay at Camosun College Main Entrance (SB),48.447457,-123.321369,100752,0,,Foul Bay at Camosun College Main Entrance (SB),,,
100753,Cedar Hill at Rowan (SB),48.45717,-123.33919,100753,0,,Cedar Hill at Rowan (SB),,,
100754,Craigflower at Aral (NB),48.449636,-123.420417,100754,0,,Craigflower at Aral (NB),,,
100755,Craigflower at Dellwood (EB),48.447816,-123.415664,100755,0,,Craigflower at Dellwood (EB),,,
100756,Cadboro Bay at Estevan (NB),48.438509,-123.312638,100756,0,,Cadboro Bay at Estevan (NB),,,
100757,Newport at Windsor (NB),48.423837,-123.306686,100757,0,,Newport at Windsor (NB),,,
100758,Cadboro Bay at Pacific (SB),48.438805,-123.312806,100758,0,,Cadboro Bay at Pacific (SB),,,
100759,Saanich at Lodge (SB),48.46275729,-123.3680878,100759,0,,Saanich at Lodge (SB),,,
100760,Saanich at Lodge (NB),48.46388823,-123.3676062,100760,0,,Saanich at Lodge (NB),,,
100761,Shelbourne at Derby (NB),48.454748,-123.332958,100761,0,,Shelbourne at Derby (NB),,,
100762,Admirals at Luscombe (SB),48.440419,-123.426171,100762,0,,Admirals at Luscombe (SB),,,
100763,Foul Bay at Camosun College Main Entrance (NB),48.447995,-123.320341,100763,0,,Foul Bay at Camosun College Main Entrance (NB),,,
100764,Central at Byng (WB),48.416546,-123.306317,100764,0,,Central at Byng (WB),,,
100765,Newport at Windsor (SB),48.423294,-123.306228,100765,0,,Newport at Windsor (SB),,,
100766,Carey at Seaton (NB),48.461704,-123.383605,100766,0,,Carey at Seaton (NB),,,
100767,Westhills Exchange Bay B,48.44617936,-123.5330906,100767,0,,Westhills Exchange Bay B,,,
100768,Cedar Hill at Rowan (NB),48.457601,-123.338872,100768,0,,Cedar Hill at Rowan (NB),,,
100769,Windsor at Newport (EB),48.42375,-123.306048,100769,0,,Windsor at Newport (EB),,,
100770,Gorge Rd W at Wyndeatt (EB),48.450902,-123.414404,100770,0,,Gorge at Wyndeatt (EB),,,
100771,Quadra at Lodge (SB),48.46247,-123.359976,100771,0,,Quadra at Lodge (SB),,,
100772,Cowper at Austin (WB),48.454559,-123.408841,100772,0,,Cowper at Austin (WB),,,
100773,Cadboro Bay at Harlow (SB),48.440042,-123.312675,100773,0,,Cadboro Bay at Harlow (SB),,,
100774,Cowper at Austin (EB),48.454407,-123.40887,100774,0,,Cowper at Austin (EB),,,
100775,Richmond at Woodley (SB),48.45209772,-123.3263825,100775,0,,Richmond at Woodley (SB),,,
100776,Admirals at Caroline (NB),48.441037,-123.42673,100776,0,,Admirals at Caroline (NB),,,
100777,Cadboro Bay at Harlow (NB),48.44000774,-123.3124762,100777,0,,Cadboro Bay at Harlow (NB),,,
100778,Richmond at Woodley (NB),48.452258,-123.326234,100778,0,,Richmond at Woodley (NB),,,
100779,Gorge Rd W at Colquitz (WB),48.451457,-123.4152,100779,0,,Gorge at Colquitz (WB),,,
100780,Carey at Diamond (SB),48.462389,-123.384776,100780,0,,Carey at Diamond (SB),,,
100781,Shelbourne at Cedar (SB),48.455842,-123.333129,100781,0,,Shelbourne at Cedar (SB),,,
100782,Quadra at Lodge (NB),48.463088,-123.359493,100782,0,,Quadra at Lodge (NB),,,
100783,Beach at Bowker (SB),48.432167,-123.306842,100783,0,,Beach at Bowker (SB),,,
100784,Richmond at Knight (SB),48.453147,-123.326757,100784,0,,Richmond at Knight (SB),,,
100785,Carey at Diamond (NB),48.462804,-123.385011,100785,0,,Carey at Diamond (NB),,,
100786,Central at Newport (WB),48.416489,-123.304243,100786,0,,Central at Newport (WB),,,
100787,Beach at Bowker (NB),48.432385,-123.306482,100787,0,,Beach at Bowker (NB),,,
100788,Newport at Orchard (SB),48.421621,-123.303994,100788,0,,Newport at Orchard (SB),,,
100789,Blenkinsop at Judge (SB),48.46214855,-123.3502387,100789,0,,Blenkinsop at Judge (SB),,,
100790,Blenkinsop at Judge (NB),48.46226706,-123.3500627,100790,0,,Blenkinsop at Judge (NB),,,
100791,Newport 840 block (SB),48.418291,-123.303799,100791,0,,Newport 840 block (SB),,,
100792,Cadboro Bay at Neil (NB),48.442155,-123.312213,100792,0,,Cadboro Bay at Neil (NB),,,
100793,Richmond at Mayfair (NB),48.453899,-123.326985,100793,0,,Richmond at Mayfair (NB),,,
100794,Nottingham at Thompson (WB),48.441324,-123.311882,100794,0,,Nottingham at Thompson (WB),,,
100795,Craigflower at Aral (SB),48.449156,-123.420051,100795,0,,Craigflower at Aral (SB),,,
100796,Newport at Margate (SB),48.420414,-123.303282,100796,0,,Newport at Margate (SB),,,
100797,Interurban at Dumeresq (NB),48.462352,-123.395343,100797,0,,Interurban at Dumeresq (NB),,,
100798,Shelbourne at Rowan (NB),48.45721,-123.332917,100798,0,,Shelbourne at Rowan (NB),,,
100799,Craigflower at Rankin (WB),48.448379,-123.417386,100799,0,,Craigflower at Rankin (WB),,,
100800,Oak Bay Marina,48.423675,-123.302917,100800,0,,Oak Bay Marina,,,
100801,Beach at Dalhousie (SB),48.433579,-123.305853,100801,0,,Beach at Dalhousie (SB),,,
100802,Musgrave at Thompson (SB),48.438119,-123.308092,100802,0,,Musgrave at Thompson (SB),,,
100803,Cowper at Colquitz (WB),48.455632,-123.411291,100803,0,,Cowper at Colquitz (WB),,,
100804,Gorge Rd W at Inlet (EB),48.452225,-123.417605,100804,0,,Gorge at Inlet (EB),,,
100805,Burnside Rd W at Admirals (NB),48.460347,-123.399633,100805,0,,Burnside at Admirals (NB),,,
100806,Carey at Kent (SB),48.46367057,-123.3864176,100806,0,,Carey at Kent (SB),,,
100807,Thompson at Musgrave (NB),48.438131,-123.30846,100807,0,,Thompson at Musgrave (NB),,,
100808,Mayhew at Dufferin (EB),48.439836,-123.30934,100808,0,,Mayhew at Dufferin (EB),,,
100809,Cowper at Colquitz (EB),48.455604,-123.411914,100809,0,,Cowper at Colquitz (EB),,,
100810,Burnside Rd W at Rolston (SB),48.46062298,-123.400266,100810,0,,Burnside at Rolston (SB),,,
100811,Shelbourne at Pear (SB),48.45823,-123.333107,100811,0,,Shelbourne at Pear (SB),,,
100812,Gorge Rd W at Rockwell (WB),48.452451,-123.417799,100812,0,,Gorge at Rockwell (WB),,,
100813,Cedar Hill at Church (SB),48.460215,-123.338297,100813,0,,Cedar Hill at Church (SB),,,
100814,Beach at Dalhousie (NB),48.434377,-123.304983,100814,0,,Beach at Dalhousie (NB),,,
100815,Estevan at Dunlevy (EB),48.437175,-123.306885,100815,0,,Estevan at Dunlevy (EB),,,
100816,Cedar Hill at Church (NB),48.460164,-123.338116,100816,0,,Cedar Hill at Church (NB),,,
100817,Trans-Canada at McKenzie (WB),48.459511,-123.4032,100817,0,,Trans-Canada at McKenzie (WB),,,
100818,Westhills Exchange Bay A,48.44628282,-123.5332986,100818,0,,Westhills Exchange Bay A,,,
100819,Admirals at Seenupin (NB),48.444394,-123.427875,100819,0,,Admirals at Seenupin (NB),,,
100820,Richmond at Cedar (SB),48.456065,-123.328287,100820,0,,Richmond at Cedar (SB),,,
100821,Estevan at Dunlevy (WB),48.43733,-123.30695,100821,0,,Estevan at Dunlevy (WB),,,
100822,Richmond at Cedar (NB),48.456276,-123.328189,100822,0,,Richmond at Cedar (NB),,,
100823,Admirals at Thomas (SB),48.443657,-123.428535,100823,0,,Admirals at Thomas (SB),,,
100824,Nottingham at Burdick (WB),48.442108,-123.310299,100824,0,,Nottingham at Burdick (WB),,,
100825,Trans-Canada at McKenzie (EB),48.459353,-123.403773,100825,0,,Trans-Canada at McKenzie (EB),,,
100826,Foul Bay at University (WB),48.449701,-123.317958,100826,0,,Foul Bay at University (WB),,,
